0
3
5
7
4
0
1
7
6
1
5
1
2
5
6
1
3
5
0
4
0
1
2
1
3
7
5
3
5
2
5
0
3
1
7
0
1
3
6
3
6
7
3
1
5
2
0
7
6
7
6
0
1
3
4
3
5
1
1
5
8
6
4
5
9
6
8
9
7
9
8
10
7
8
1
6
7
9
6
4
7
1
9
7
10
1
8
5
9
1
8
5
9
7
5
1
7
6
1
7
9
1
8
6
9
7
4
7
6
9
4
5
9
8
9
8
9
1
4
6
10
8
5
10
6
9
7
10
6
7
10
1
9
4
7
6
8
1
4
9
8
7
4
8
9
6
10
9
8
6
7
8
1
6
10
4
1
6
4
9
7
8
10
7
6
5
4
5
8
6
4
10
4
10
5
1
6
5
10
6
4
8
1
4
8
10
9
4
10
7
1
4
9
1
9
5
6
9
1
6
1
8
6
5
4
8
1
7
6
9
8
9
5
10
7
10
4
7
1
10
1
8
4
6
10
1
5
8
10
5
1
8
4
8
8
9
4
1
12
5
9
1
7
12
10
5
11
8
7
6
5
11
10
1
11
7
1
4
6
1
9
8
4
8
10
5
9
4
6
5
9
8
1
11
5
8
1
11
6
4
5
1
4
12
8
12
7
4
8
7
4
10
7
11
10
7
8
5
9
4
1
8
1
4
8
1
6
12
9
4
8
9
12
1
5
6
1
8
7
5
6
12
7
9
6
9
4
5
6
8
4
8
12
7
5
4
6
1
10
6
7
5
6
1
5
10
6
7
1
8
5
9
1
4
5
9
7
4
8
4
1
8
9
7
1
8
6
5
7
4
10
6
5
10
1
5
8
8
5
5
4
0
9
1
7
0
9
1
8
4
12
0
1
8
5
9
12
7
4
0
9
8
0
8
4
6
7
8
4
7
1
8
5
9
1
8
6
9
1
8
0
6
8
4
5
0
7
1
9
4
9
1
8
9
5
4
1
0
5
9
7
1
12
8
1
7
0
7
12
4
0
8
9
1
1
5
4
7
9
4
6
7
8
7
8
5
0
8
9
7
6
8
7
9
0
8
1
9
4
9
8
1
5
7
0
7
0
8
5
9
1
8
4
7
5
9
4
5
1
7
0
5
1
5
0
1
7
8
5
7
1
5
8
7
5
5
8
9
8
4
9
7
0
9
5
6
9
8
6
5
9
1
5
7
0
8
6
4
1
8
4
0
8
6
1
4
0
1
9
8
5
1
4
0
1
5
0
4
8
0
6
7
1
4
8
1
1
4
8
1
13
5
2
4
1
2
6
5
2
7
6
0
5
1
0
4
6
0
2
5
1
13
2
1
2
6
0
7
1
5
6
5
13
0
4
7
0
2
4
0
1
6
7
4
5
0
1
4
13
4
2
6
13
2
5
4
4
0
0
0
8
7
5
0
8
9
0
4
6
0
9
7
5
1
5
7
8
7
4
8
9
7
0
8
0
6
1
0
5
8
4
6
5
1
8
0
1
7
0
9
1
0
9
5
4
8
9
4
5
1
4
6
9
5
6
8
8
5
0
8
8
5
14
7
8
5
1
0
7
14
0
8
7
9
1
0
5
8
1
14
5
7
8
1
8
14
9
4
8
14
1
7
0
1
4
9
14
0
4
14
8
4
9
1
9
14
5
0
8
1
5
14
4
7
1
1
14
8
1
